Number,Latitude,Longitude,Percentage
4972,12.965143918991089,77.71719932556151,12.76
4973,12.959736585617065,77.71719932556151,13.44
4974,12.954329252243042,77.71719932556151,6.3
4975,12.948921918869019,77.71719932556151,4.52
4976,12.943514585494995,77.71719932556151,8.68
4977,13.132771253585815,77.71719932556151,1.51
4978,12.938107252120972,77.71719932556151,3.14
4979,12.932699918746948,77.71719932556151,7.22
4980,12.927292585372925,77.71719932556151,6.02
4981,12.921885251998901,77.71719932556151,6.6
4982,12.916477918624878,77.71719932556151,12.73
4983,12.911070585250854,77.71719932556151,11.58
4984,12.905663251876831,77.71719932556151,5.96
4985,12.900255918502808,77.71719932556151,8.54
4986,12.88944125175476,77.71719932556151,5.91
4987,13.127363920211792,77.71719932556151,0.2
4988,12.884033918380736,77.71719932556151,1.25
4989,12.878626585006714,77.71719932556151,0.45
4990,12.87321925163269,77.71719932556151,2.0
4991,12.867811918258667,77.71719932556151,3.76
4992,12.862404584884644,77.71719932556151,8.68
4993,12.85699725151062,77.71719932556151,6.51
4994,12.851589918136597,77.71719932556151,10.7
4995,12.846182584762573,77.71719932556151,43.89
4996,12.84077525138855,77.71719932556151,11.48
4997,12.835367918014526,77.71719932556151,6.5
4998,13.121956586837769,77.71719932556151,0.15
4999,12.829960584640505,77.71719932556151,1.59
5000,12.82455325126648,77.71719932556151,8.01
5001,12.819145917892456,77.71719932556151,17.87
5002,12.813738584518433,77.71719932556151,45.69
5003,12.802923917770386,77.71719932556151,3.22
5004,12.797516584396362,77.71719932556151,3.74
5005,12.792109251022339,77.71719932556151,7.1
5006,12.786701917648315,77.71719932556151,6.04
5007,12.781294584274292,77.71719932556151,2.95
5008,13.116549253463745,77.71719932556151,2.79
5009,12.775887250900269,77.71719932556151,3.33
5010,12.770479917526245,77.71719932556151,2.59
5011,12.765072584152222,77.71719932556151,1.14
5012,13.111141920089722,77.71719932556151,34.75
5013,13.105734586715698,77.71719932556151,2.47
5014,13.148993253707886,77.72262811660768,3.65
5015,13.100327253341675,77.72262811660768,0.56
5016,13.094919919967651,77.72262811660768,3.21
5017,13.089512586593628,77.72262811660768,1.78
5018,13.084105253219604,77.72262811660768,3.39
5019,13.078697919845581,77.72262811660768,3.23
5020,13.067883253097534,77.72262811660768,5.24
5021,13.06247591972351,77.72262811660768,8.09
5022,13.057068586349487,77.72262811660768,7.4
5023,13.051661252975464,77.72262811660768,18.75
5024,13.143585920333862,77.72262811660768,7.8
5025,13.04625391960144,77.72262811660768,8.47
5026,13.040846586227415,77.72262811660768,43.02
5027,13.035439252853394,77.72262811660768,44.41
5028,13.03003191947937,77.72262811660768,9.13
5029,13.024624586105347,77.72262811660768,49.84
5030,13.019217252731323,77.72262811660768,10.06
5031,13.0138099193573,77.72262811660768,0.28
5032,13.008402585983276,77.72262811660768,0.54
5033,13.002995252609253,77.72262811660768,6.27
5034,12.99758791923523,77.72262811660768,4.6
5035,13.138178586959839,77.72262811660768,8.6
5036,12.992180585861206,77.72262811660768,11.08
5037,12.98136591911316,77.72262811660768,21.53
5038,12.975958585739136,77.72262811660768,17.64
5039,12.970551252365112,77.72262811660768,22.38
5040,12.965143918991089,77.72262811660768,8.09
5041,12.959736585617065,77.72262811660768,19.73
5042,12.954329252243042,77.72262811660768,8.64
5043,12.948921918869019,77.72262811660768,17.45
5044,12.943514585494995,77.72262811660768,51.36
5045,13.132771253585815,77.72262811660768,5.71
5046,12.938107252120972,77.72262811660768,20.11
5047,12.932699918746948,77.72262811660768,16.2
5048,12.927292585372925,77.72262811660768,0.35
5049,12.921885251998901,77.72262811660768,8.84
5050,12.916477918624878,77.72262811660768,10.06
5051,12.911070585250854,77.72262811660768,3.67
5052,12.905663251876831,77.72262811660768,3.73
5053,12.900255918502808,77.72262811660768,2.61
5054,12.88944125175476,77.72262811660768,2.5
5055,13.127363920211792,77.72262811660768,0.78
5056,12.884033918380736,77.72262811660768,1.3
5057,12.878626585006714,77.72262811660768,0.68
5058,12.87321925163269,77.72262811660768,1.07
5059,12.867811918258667,77.72262811660768,1.76
5060,12.862404584884644,77.72262811660768,2.81
5061,12.85699725151062,77.72262811660768,3.86
5062,12.851589918136597,77.72262811660768,4.65
5063,12.846182584762573,77.72262811660768,3.07
5064,12.84077525138855,77.72262811660768,4.47
5065,12.835367918014526,77.72262811660768,1.14
5066,13.121956586837769,77.72262811660768,0.0
5067,12.829960584640505,77.72262811660768,3.5
5068,12.82455325126648,77.72262811660768,20.15
5069,12.819145917892456,77.72262811660768,65.49
5070,12.813738584518433,77.72262811660768,37.66
5071,12.992180585861206,77.37518548965456,5.6
5072,12.900255918502808,77.37518548965456,1.05
5073,12.813738584518433,77.37518548965456,72.25
5074,13.073290586471558,77.71719932556151,2.98
5075,12.986773252487184,77.71719932556151,9.36
5076,12.894848585128784,77.71719932556151,11.1
5077,12.80833125114441,77.71719932556151,10.98
5078,13.073290586471558,77.72262811660768,13.58
5079,12.986773252487184,77.72262811660768,37.68
5080,12.894848585128784,77.72262811660768,3.37
5081,12.80833125114441,77.72262811660768,5.38
5082,13.073290586471558,77.72805690765381,2.52
5083,12.986773252487184,77.72805690765381,16.95
5084,12.894848585128784,77.72805690765381,5.09
5085,12.80833125114441,77.72805690765381,0.92
5086,13.073290586471558,77.73348569869995,1.66
5087,12.802923917770386,77.72262811660768,2.26
5088,12.797516584396362,77.72262811660768,8.51
5089,12.792109251022339,77.72262811660768,4.14
5090,12.786701917648315,77.72262811660768,0.89
5091,12.781294584274292,77.72262811660768,1.07
5092,13.116549253463745,77.72262811660768,2.62
5093,12.775887250900269,77.72262811660768,1.25
5094,12.770479917526245,77.72262811660768,3.56
5095,12.765072584152222,77.72262811660768,0.75
5096,13.111141920089722,77.72262811660768,27.17
5097,13.105734586715698,77.72262811660768,14.98
5098,13.148993253707886,77.72805690765381,2.04
5099,13.100327253341675,77.72805690765381,10.56
5100,13.094919919967651,77.72805690765381,0.58
5101,13.089512586593628,77.72805690765381,1.17
5102,13.084105253219604,77.72805690765381,1.21
5103,13.078697919845581,77.72805690765381,1.22
5104,13.067883253097534,77.72805690765381,5.57
5105,13.06247591972351,77.72805690765381,5.53
5106,13.057068586349487,77.72805690765381,2.21
5107,13.051661252975464,77.72805690765381,3.31
5108,13.143585920333862,77.72805690765381,3.46
5109,13.04625391960144,77.72805690765381,6.47
5110,13.040846586227415,77.72805690765381,15.29
5111,13.035439252853394,77.72805690765381,71.89
5112,13.03003191947937,77.72805690765381,79.79
5113,13.024624586105347,77.72805690765381,98.53
5114,13.019217252731323,77.72805690765381,32.42
5115,13.0138099193573,77.72805690765381,0.38
5116,13.008402585983276,77.72805690765381,0.61
5117,13.002995252609253,77.72805690765381,5.6
5118,12.99758791923523,77.72805690765381,8.02
5119,13.138178586959839,77.72805690765381,10.46
5120,12.992180585861206,77.72805690765381,31.02
5121,12.98136591911316,77.72805690765381,15.28
5122,12.975958585739136,77.72805690765381,15.3
5123,12.970551252365112,77.72805690765381,11.52
5124,12.965143918991089,77.72805690765381,10.78
5125,12.959736585617065,77.72805690765381,35.9
5126,12.954329252243042,77.72805690765381,9.39
5127,12.948921918869019,77.72805690765381,42.34
5128,12.943514585494995,77.72805690765381,78.1
5129,13.132771253585815,77.72805690765381,5.64
5130,12.938107252120972,77.72805690765381,10.58
5131,12.932699918746948,77.72805690765381,1.98
5132,12.927292585372925,77.72805690765381,1.5
5133,12.921885251998901,77.72805690765381,3.29
5134,12.916477918624878,77.72805690765381,2.3
5135,12.911070585250854,77.72805690765381,0.68
5136,12.905663251876831,77.72805690765381,1.63
5137,12.900255918502808,77.72805690765381,2.36
5138,12.88944125175476,77.72805690765381,1.16
5139,13.127363920211792,77.72805690765381,1.83
5140,12.884033918380736,77.72805690765381,0.9
5141,12.878626585006714,77.72805690765381,0.28
5142,12.87321925163269,77.72805690765381,4.69
5143,12.867811918258667,77.72805690765381,1.4
5144,12.862404584884644,77.72805690765381,2.93
5145,12.85699725151062,77.72805690765381,3.99
5146,12.851589918136597,77.72805690765381,0.48
5147,12.846182584762573,77.72805690765381,1.38
5148,12.84077525138855,77.72805690765381,3.06
5149,12.835367918014526,77.72805690765381,1.47
5150,13.121956586837769,77.72805690765381,0.36
5151,12.829960584640505,77.72805690765381,6.79
5152,12.82455325126648,77.72805690765381,82.47
5153,12.819145917892456,77.72805690765381,79.36
5154,12.813738584518433,77.72805690765381,9.97
5155,12.802923917770386,77.72805690765381,1.31
5156,12.797516584396362,77.72805690765381,1.36
5157,12.792109251022339,77.72805690765381,1.84
5158,12.786701917648315,77.72805690765381,0.75
5159,12.781294584274292,77.72805690765381,0.56
5160,13.116549253463745,77.72805690765381,3.69
5161,12.775887250900269,77.72805690765381,2.6
5162,12.770479917526245,77.72805690765381,3.21
5163,12.765072584152222,77.72805690765381,1.59
5164,13.111141920089722,77.72805690765381,47.81
5165,13.105734586715698,77.72805690765381,53.44
5166,13.148993253707886,77.73348569869995,0.27
5167,13.100327253341675,77.73348569869995,15.68
5168,13.094919919967651,77.73348569869995,0.86
5169,13.089512586593628,77.73348569869995,0.48
5170,13.084105253219604,77.73348569869995,0.13
5171,13.078697919845581,77.73348569869995,1.59
5172,13.067883253097534,77.73348569869995,6.8
5173,13.06247591972351,77.73348569869995,4.22
5174,13.057068586349487,77.73348569869995,2.3
5175,13.051661252975464,77.73348569869995,1.64
5176,13.143585920333862,77.73348569869995,1.81
5177,13.04625391960144,77.73348569869995,5.05
5178,13.040846586227415,77.73348569869995,7.03
5179,13.035439252853394,77.73348569869995,7.6
5180,13.03003191947937,77.73348569869995,6.98
5181,13.024624586105347,77.73348569869995,43.15
5182,13.019217252731323,77.73348569869995,71.01
5183,13.0138099193573,77.73348569869995,4.71
5184,13.008402585983276,77.73348569869995,6.22
5185,13.002995252609253,77.73348569869995,15.24
5186,12.99758791923523,77.73348569869995,9.94
5187,13.138178586959839,77.73348569869995,22.26
5188,12.992180585861206,77.73348569869995,36.27
5189,12.98136591911316,77.73348569869995,18.75
5190,12.975958585739136,77.73348569869995,24.41
5191,12.970551252365112,77.73348569869995,5.67
5192,12.965143918991089,77.73348569869995,8.5
5193,12.959736585617065,77.73348569869995,16.17
5194,12.954329252243042,77.73348569869995,20.95
5195,12.948921918869019,77.73348569869995,63.23
5196,12.943514585494995,77.73348569869995,86.71
5197,13.132771253585815,77.73348569869995,4.45
5198,12.938107252120972,77.73348569869995,14.02
5199,12.932699918746948,77.73348569869995,4.4
5200,12.927292585372925,77.73348569869995,2.24
5201,12.921885251998901,77.73348569869995,1.06
5202,12.916477918624878,77.73348569869995,3.87
5203,12.911070585250854,77.73348569869995,4.26
5204,12.905663251876831,77.73348569869995,9.1
5205,12.900255918502808,77.73348569869995,1.99
5206,12.88944125175476,77.73348569869995,2.12
5207,13.127363920211792,77.73348569869995,6.7
5208,12.884033918380736,77.73348569869995,1.52
5209,12.878626585006714,77.73348569869995,0.5
5210,12.87321925163269,77.73348569869995,0.15
5211,12.867811918258667,77.73348569869995,1.29
5212,12.862404584884644,77.73348569869995,1.74
5213,12.85699725151062,77.73348569869995,2.41
5214,12.851589918136597,77.73348569869995,2.26
5215,12.846182584762573,77.73348569869995,0.99
5216,12.84077525138855,77.73348569869995,2.7
5217,12.835367918014526,77.73348569869995,5.17
5218,13.121956586837769,77.73348569869995,3.91
5219,12.829960584640505,77.73348569869995,13.6
5220,12.82455325126648,77.73348569869995,47.95
5221,12.819145917892456,77.73348569869995,20.22
5222,12.813738584518433,77.73348569869995,3.77
5223,12.802923917770386,77.73348569869995,0.43
5224,12.797516584396362,77.73348569869995,0.44
5225,12.792109251022339,77.73348569869995,1.19
5226,12.786701917648315,77.73348569869995,2.87
5227,12.781294584274292,77.73348569869995,2.77
5228,13.116549253463745,77.73348569869995,15.72
5229,12.775887250900269,77.73348569869995,3.72
5230,12.770479917526245,77.73348569869995,1.2
5231,12.765072584152222,77.73348569869995,0.71
5232,13.111141920089722,77.73348569869995,37.64
5233,13.105734586715698,77.73348569869995,55.89
5234,13.148993253707886,77.7389144897461,6.45
5235,13.100327253341675,77.7389144897461,5.07
5236,13.094919919967651,77.7389144897461,3.03
5237,13.089512586593628,77.7389144897461,1.36
5238,13.084105253219604,77.7389144897461,1.6
5239,13.078697919845581,77.7389144897461,8.91
5240,13.067883253097534,77.7389144897461,3.27
5241,13.06247591972351,77.7389144897461,16.22
5242,13.057068586349487,77.7389144897461,10.9
5243,13.051661252975464,77.7389144897461,7.03
5244,13.143585920333862,77.7389144897461,1.56
5245,13.04625391960144,77.7389144897461,9.12
5246,13.040846586227415,77.7389144897461,14.87
5247,13.035439252853394,77.7389144897461,6.03
5248,13.03003191947937,77.7389144897461,6.63
5249,13.024624586105347,77.7389144897461,9.55
5250,13.019217252731323,77.7389144897461,56.96
5251,13.0138099193573,77.7389144897461,32.57
5252,13.008402585983276,77.7389144897461,7.13
5253,13.002995252609253,77.7389144897461,3.56
5254,12.99758791923523,77.7389144897461,3.99
5255,13.138178586959839,77.7389144897461,1.73
5256,12.992180585861206,77.7389144897461,29.15
5257,12.98136591911316,77.7389144897461,34.42
5258,12.975958585739136,77.7389144897461,42.53
5259,12.970551252365112,77.7389144897461,29.53
5260,12.965143918991089,77.7389144897461,13.13
5261,12.959736585617065,77.7389144897461,18.8
5262,12.954329252243042,77.7389144897461,18.6
5263,12.948921918869019,77.7389144897461,97.57
5264,12.943514585494995,77.7389144897461,56.92
5265,13.132771253585815,77.7389144897461,7.54
5266,12.938107252120972,77.7389144897461,8.65
5267,12.932699918746948,77.7389144897461,12.95
5268,12.927292585372925,77.7389144897461,11.41
5269,12.921885251998901,77.7389144897461,9.95
5270,12.916477918624878,77.7389144897461,8.2
5271,12.911070585250854,77.7389144897461,6.62
5272,12.905663251876831,77.7389144897461,0.99
5273,12.900255918502808,77.7389144897461,0.11
5274,12.88944125175476,77.7389144897461,0.78
5275,13.127363920211792,77.7389144897461,1.61
5276,12.884033918380736,77.7389144897461,2.84
5277,12.878626585006714,77.7389144897461,0.28
5278,12.87321925163269,77.7389144897461,0.97
5279,12.867811918258667,77.7389144897461,0.35
5280,12.862404584884644,77.7389144897461,0.58
5281,12.85699725151062,77.7389144897461,0.79
5282,12.851589918136597,77.7389144897461,4.86
5283,12.846182584762573,77.7389144897461,2.06
5284,12.84077525138855,77.7389144897461,12.66
5285,12.835367918014526,77.7389144897461,4.91
5286,13.121956586837769,77.7389144897461,1.99
5287,12.829960584640505,77.7389144897461,17.23
5288,12.82455325126648,77.7389144897461,6.64
5289,12.819145917892456,77.7389144897461,6.35
5290,12.813738584518433,77.7389144897461,2.89
5291,12.802923917770386,77.7389144897461,2.69
5292,12.797516584396362,77.7389144897461,5.96
5293,12.792109251022339,77.7389144897461,4.47
5294,12.786701917648315,77.7389144897461,5.87
5295,12.781294584274292,77.7389144897461,14.07
5296,13.116549253463745,77.7389144897461,2.74
5297,12.775887250900269,77.7389144897461,9.42
5298,12.770479917526245,77.7389144897461,0.55
5299,12.765072584152222,77.7389144897461,4.81
5300,13.111141920089722,77.7389144897461,7.82
5301,13.105734586715698,77.7389144897461,10.64
5302,13.148993253707886,77.74434328079224,5.73
5303,13.100327253341675,77.74434328079224,5.95
5304,13.094919919967651,77.74434328079224,2.83
5305,13.089512586593628,77.74434328079224,1.31
5306,13.084105253219604,77.74434328079224,1.84
5307,13.078697919845581,77.74434328079224,10.32
5308,13.067883253097534,77.74434328079224,9.99
5309,13.06247591972351,77.74434328079224,13.58
5310,13.057068586349487,77.74434328079224,21.35
5311,13.051661252975464,77.74434328079224,11.74
5312,13.143585920333862,77.74434328079224,1.52
5313,13.04625391960144,77.74434328079224,13.14
5314,13.040846586227415,77.74434328079224,11.41
5315,13.035439252853394,77.74434328079224,4.77
5316,13.03003191947937,77.74434328079224,2.32
5317,13.024624586105347,77.74434328079224,5.93
5318,13.019217252731323,77.74434328079224,27.57
5319,13.0138099193573,77.74434328079224,63.6
5320,13.008402585983276,77.74434328079224,48.3
5321,13.002995252609253,77.74434328079224,15.49
5322,12.99758791923523,77.74434328079224,15.73
5323,13.138178586959839,77.74434328079224,8.33
5324,12.992180585861206,77.74434328079224,9.88
5325,12.98136591911316,77.74434328079224,13.07
5326,12.975958585739136,77.74434328079224,20.14
5327,12.970551252365112,77.74434328079224,16.84
5328,12.965143918991089,77.74434328079224,25.56
5329,12.959736585617065,77.74434328079224,19.06
5330,12.954329252243042,77.74434328079224,27.49
5331,12.948921918869019,77.74434328079224,72.22
5332,12.943514585494995,77.74434328079224,20.11
5333,13.132771253585815,77.74434328079224,4.3
5334,12.938107252120972,77.74434328079224,1.25
5335,12.932699918746948,77.74434328079224,2.77
5336,12.927292585372925,77.74434328079224,0.65
5337,12.921885251998901,77.74434328079224,2.72
5338,12.916477918624878,77.74434328079224,1.2
5339,12.911070585250854,77.74434328079224,2.41
5340,12.905663251876831,77.74434328079224,4.89
5341,12.900255918502808,77.74434328079224,1.38
5342,12.88944125175476,77.74434328079224,2.65
5343,13.127363920211792,77.74434328079224,4.47
5344,12.884033918380736,77.74434328079224,1.93
5345,12.878626585006714,77.74434328079224,3.63
5346,12.87321925163269,77.74434328079224,0.85
5347,12.867811918258667,77.74434328079224,0.79
5348,12.862404584884644,77.74434328079224,1.62
5349,12.85699725151062,77.74434328079224,0.58
5350,12.851589918136597,77.74434328079224,1.23
5351,12.846182584762573,77.74434328079224,1.16
5352,12.84077525138855,77.74434328079224,0.48
5353,12.835367918014526,77.74434328079224,2.24
5354,13.121956586837769,77.74434328079224,3.39
5355,12.829960584640505,77.74434328079224,5.68
5356,12.82455325126648,77.74434328079224,3.28
5357,12.819145917892456,77.74434328079224,5.36
5358,12.813738584518433,77.74434328079224,0.84
5359,12.802923917770386,77.74434328079224,3.6
5360,12.797516584396362,77.74434328079224,13.61
5361,12.792109251022339,77.74434328079224,1.2
5362,12.786701917648315,77.74434328079224,4.52
5363,12.781294584274292,77.74434328079224,6.62
5364,13.116549253463745,77.74434328079224,0.33
5365,12.775887250900269,77.74434328079224,5.01
5366,12.770479917526245,77.74434328079224,5.13
5367,12.765072584152222,77.74434328079224,2.61
5368,13.111141920089722,77.74434328079224,4.97
5369,13.105734586715698,77.74434328079224,6.22
5370,13.148993253707886,77.74977207183838,2.01
5371,13.100327253341675,77.74977207183838,2.67
5372,13.094919919967651,77.74977207183838,3.25
5373,13.089512586593628,77.74977207183838,0.96
5374,13.084105253219604,77.74977207183838,0.67
5375,13.078697919845581,77.74977207183838,4.58
5376,12.894848585128784,77.73348569869995,1.65
5377,12.80833125114441,77.73348569869995,0.06
5378,13.073290586471558,77.7389144897461,7.46
5379,12.986773252487184,77.7389144897461,35.25
5380,12.894848585128784,77.7389144897461,0.08
5381,12.80833125114441,77.7389144897461,1.12
5382,13.073290586471558,77.74434328079224,6.87
5383,12.986773252487184,77.74434328079224,22.49
5384,12.894848585128784,77.74434328079224,3.94
5385,12.80833125114441,77.74434328079224,1.25
5386,13.073290586471558,77.74977207183838,4.73
5387,12.986773252487184,77.74977207183838,10.71
5388,12.894848585128784,77.74977207183838,5.25
5389,12.80833125114441,77.74977207183838,0.13
5390,13.073290586471558,77.75520086288451,7.05
5391,12.986773252487184,77.75520086288451,24.57
5392,13.067883253097534,77.74977207183838,0.82
5393,13.06247591972351,77.74977207183838,6.58
5394,13.057068586349487,77.74977207183838,3.51
5395,13.051661252975464,77.74977207183838,8.26
5396,13.143585920333862,77.74977207183838,0.21
5397,13.04625391960144,77.74977207183838,7.03
5398,13.040846586227415,77.74977207183838,2.47
5399,13.035439252853394,77.74977207183838,9.6
5400,13.03003191947937,77.74977207183838,4.58
5401,13.024624586105347,77.74977207183838,13.32
5402,13.019217252731323,77.74977207183838,9.76
5403,13.0138099193573,77.74977207183838,46.65
5404,13.008402585983276,77.74977207183838,16.7
5405,13.002995252609253,77.74977207183838,8.16
5406,12.99758791923523,77.74977207183838,3.67
5407,13.138178586959839,77.74977207183838,5.46
5408,12.992180585861206,77.74977207183838,6.13
5409,12.98136591911316,77.74977207183838,9.03
5410,12.975958585739136,77.74977207183838,15.58
5411,12.970551252365112,77.74977207183838,22.15
5412,12.965143918991089,77.74977207183838,20.76
5413,12.959736585617065,77.74977207183838,14.75
5414,12.954329252243042,77.74977207183838,26.33
5415,12.948921918869019,77.74977207183838,56.61
5416,12.943514585494995,77.74977207183838,10.94
5417,13.132771253585815,77.74977207183838,1.44
5418,12.938107252120972,77.74977207183838,3.28
5419,12.932699918746948,77.74977207183838,10.97
5420,12.927292585372925,77.74977207183838,7.9
5421,12.921885251998901,77.74977207183838,0.34
5422,12.916477918624878,77.74977207183838,1.36
5423,12.911070585250854,77.74977207183838,0.28
5424,12.905663251876831,77.74977207183838,0.57
5425,12.900255918502808,77.74977207183838,4.5
5426,12.88944125175476,77.74977207183838,5.1
5427,13.127363920211792,77.74977207183838,0.52
5428,12.884033918380736,77.74977207183838,1.74
5429,12.878626585006714,77.74977207183838,3.93
5430,12.87321925163269,77.74977207183838,2.2
5431,12.867811918258667,77.74977207183838,0.53
5432,12.862404584884644,77.74977207183838,0.13
5433,12.85699725151062,77.74977207183838,0.0
5434,12.851589918136597,77.74977207183838,0.16
5435,12.846182584762573,77.74977207183838,0.12
5436,12.84077525138855,77.74977207183838,0.0
5437,12.835367918014526,77.74977207183838,0.24
5438,13.121956586837769,77.74977207183838,1.37
5439,12.829960584640505,77.74977207183838,1.33
5440,12.82455325126648,77.74977207183838,3.39
5441,12.819145917892456,77.74977207183838,14.18
5442,12.813738584518433,77.74977207183838,2.48
5443,12.802923917770386,77.74977207183838,2.04
5444,12.797516584396362,77.74977207183838,0.15
5445,12.792109251022339,77.74977207183838,1.32
5446,12.786701917648315,77.74977207183838,1.67
5447,12.781294584274292,77.74977207183838,4.93
5448,13.116549253463745,77.74977207183838,0.26
5449,12.775887250900269,77.74977207183838,0.79
5450,12.770479917526245,77.74977207183838,2.17
5451,12.765072584152222,77.74977207183838,2.26
5452,13.111141920089722,77.74977207183838,0.54
5453,13.105734586715698,77.74977207183838,0.77
5454,13.148993253707886,77.75520086288451,11.91
5455,13.100327253341675,77.75520086288451,1.62
5456,13.094919919967651,77.75520086288451,2.37
5457,13.089512586593628,77.75520086288451,1.22
5458,13.084105253219604,77.75520086288451,8.7
5459,13.078697919845581,77.75520086288451,5.78
5460,13.067883253097534,77.75520086288451,4.95
5461,13.06247591972351,77.75520086288451,1.43
5462,13.057068586349487,77.75520086288451,1.51
5463,13.051661252975464,77.75520086288451,7.77
5464,13.143585920333862,77.75520086288451,2.31
5465,13.04625391960144,77.75520086288451,6.89
5466,13.040846586227415,77.75520086288451,1.59
5467,13.035439252853394,77.75520086288451,10.48
5468,13.03003191947937,77.75520086288451,0.36
5469,13.024624586105347,77.75520086288451,12.88
5470,13.019217252731323,77.75520086288451,10.73
5471,13.0138099193573,77.75520086288451,9.59
5472,13.008402585983276,77.75520086288451,6.2
5473,13.002995252609253,77.75520086288451,2.83
5474,12.99758791923523,77.75520086288451,4.19
5475,13.138178586959839,77.75520086288451,5.11
5476,12.992180585861206,77.75520086288451,11.42
5477,12.98136591911316,77.75520086288451,4.22
5478,12.975958585739136,77.75520086288451,5.75
5479,12.970551252365112,77.75520086288451,3.71
5480,12.965143918991089,77.75520086288451,5.87
5481,12.959736585617065,77.75520086288451,25.45
5482,12.954329252243042,77.75520086288451,84.95
5483,12.948921918869019,77.75520086288451,28.31
5484,12.943514585494995,77.75520086288451,10.04
5485,13.132771253585815,77.75520086288451,2.3
5486,12.938107252120972,77.75520086288451,3.15
5487,12.932699918746948,77.75520086288451,15.91
5488,12.927292585372925,77.75520086288451,2.28
5489,12.921885251998901,77.75520086288451,1.31
5490,12.916477918624878,77.75520086288451,3.16
5491,12.911070585250854,77.75520086288451,2.24
5492,12.905663251876831,77.75520086288451,5.18
5493,12.900255918502808,77.75520086288451,0.48
5494,12.88944125175476,77.75520086288451,5.79
5495,13.127363920211792,77.75520086288451,0.0
5496,12.884033918380736,77.75520086288451,1.73
5497,12.878626585006714,77.75520086288451,4.77
5498,12.87321925163269,77.75520086288451,11.93
5499,12.867811918258667,77.75520086288451,0.31
5500,12.862404584884644,77.75520086288451,1.3
5501,12.85699725151062,77.75520086288451,0.01
5502,12.851589918136597,77.75520086288451,0.02
5503,12.846182584762573,77.75520086288451,0.66
5504,12.84077525138855,77.75520086288451,0.15
5505,12.835367918014526,77.75520086288451,1.59
5506,13.121956586837769,77.75520086288451,0.09
5507,12.829960584640505,77.75520086288451,0.76
5508,12.82455325126648,77.75520086288451,3.99
5509,12.819145917892456,77.75520086288451,3.35
5510,12.813738584518433,77.75520086288451,6.28
5511,12.802923917770386,77.75520086288451,0.65
5512,12.797516584396362,77.75520086288451,0.5
5513,12.792109251022339,77.75520086288451,1.91
5514,12.786701917648315,77.75520086288451,3.32
5515,12.781294584274292,77.75520086288451,0.92
5516,13.116549253463745,77.75520086288451,0.87
5517,12.775887250900269,77.75520086288451,1.88
5518,12.770479917526245,77.75520086288451,2.59
5519,12.765072584152222,77.75520086288451,4.85
5520,13.111141920089722,77.75520086288451,2.47
5521,13.105734586715698,77.75520086288451,1.34
5522,13.148993253707886,77.76062965393065,2.26
5523,13.100327253341675,77.76062965393065,0.78
5524,13.094919919967651,77.76062965393065,0.22
5525,13.089512586593628,77.76062965393065,2.75
5526,13.084105253219604,77.76062965393065,5.58
5527,13.078697919845581,77.76062965393065,25.45
5528,13.067883253097534,77.76062965393065,8.92
5529,13.06247591972351,77.76062965393065,6.7
5530,13.057068586349487,77.76062965393065,6.66
5531,13.051661252975464,77.76062965393065,5.62
5532,13.143585920333862,77.76062965393065,2.56
5533,13.04625391960144,77.76062965393065,1.93
5534,13.040846586227415,77.76062965393065,4.6
5535,13.035439252853394,77.76062965393065,15.93
5536,13.03003191947937,77.76062965393065,4.83
5537,13.024624586105347,77.76062965393065,4.61
5538,13.019217252731323,77.76062965393065,8.09
5539,13.0138099193573,77.76062965393065,8.16
5540,13.008402585983276,77.76062965393065,7.65
5541,13.002995252609253,77.76062965393065,6.69
5542,12.99758791923523,77.76062965393065,8.45
5543,13.138178586959839,77.76062965393065,0.0
5544,12.992180585861206,77.76062965393065,3.94
5545,12.98136591911316,77.76062965393065,3.38
5546,12.975958585739136,77.76062965393065,4.28
5547,12.970551252365112,77.76062965393065,3.31
5548,12.965143918991089,77.76062965393065,3.72
5549,12.959736585617065,77.76062965393065,58.2
5550,12.954329252243042,77.76062965393065,61.03
5551,12.948921918869019,77.76062965393065,19.77
5552,12.943514585494995,77.76062965393065,8.17
5553,13.132771253585815,77.76062965393065,0.0
5554,12.938107252120972,77.76062965393065,1.82
5555,12.932699918746948,77.76062965393065,5.35
5556,12.927292585372925,77.76062965393065,5.76
5557,12.921885251998901,77.76062965393065,4.99
5558,12.916477918624878,77.76062965393065,0.76
5559,12.911070585250854,77.76062965393065,0.43
5560,12.905663251876831,77.76062965393065,1.03
5561,12.900255918502808,77.76062965393065,1.87
5562,12.88944125175476,77.76062965393065,11.22
5563,13.127363920211792,77.76062965393065,0.02
5564,12.884033918380736,77.76062965393065,6.02
5565,12.878626585006714,77.76062965393065,7.29
5566,12.87321925163269,77.76062965393065,1.55
5567,12.867811918258667,77.76062965393065,0.08
5568,12.862404584884644,77.76062965393065,2.59
5569,12.85699725151062,77.76062965393065,1.52
5570,12.851589918136597,77.76062965393065,1.41
5571,12.846182584762573,77.76062965393065,2.74
5572,12.84077525138855,77.76062965393065,3.67
5573,12.835367918014526,77.76062965393065,1.55
5574,13.121956586837769,77.76062965393065,0.48
5575,12.829960584640505,77.76062965393065,2.18
5576,12.82455325126648,77.76062965393065,1.48
5577,12.819145917892456,77.76062965393065,7.04
5578,12.813738584518433,77.76062965393065,7.89
