Area,Percentage,xval,yval
bangalore_10-9.jpg,0.04,10,9
bangalore_10-90.jpg,26.28,10,90
bangalore_10-91.jpg,4.45,10,91
bangalore_10-92.jpg,7.26,10,92
bangalore_10-93.jpg,2.68,10,93
bangalore_10-94.jpg,0.75,10,94
bangalore_10-95.jpg,3.41,10,95
bangalore_10-96.jpg,0.08,10,96
bangalore_10-97.jpg,0.07,10,97
bangalore_10-98.jpg,0.8,10,98
bangalore_10-99.jpg,0.02,10,99
bangalore_100-1.jpg,0.02,100,1
bangalore_100-10.jpg,0.03,100,10
bangalore_100-100.jpg,29.41,100,100
bangalore_100-101.jpg,12.16,100,101
bangalore_100-102.jpg,0.15,100,102
bangalore_100-103.jpg,0.58,100,103
bangalore_100-104.jpg,2.79,100,104
bangalore_100-105.jpg,0.04,100,105
bangalore_100-106.jpg,0.01,100,106
bangalore_100-107.jpg,0.2,100,107
bangalore_100-108.jpg,0.13,100,108
bangalore_100-109.jpg,0.08,100,109
bangalore_100-11.jpg,1.31,100,11
bangalore_100-110.jpg,0.1,100,110
bangalore_100-111.jpg,0.41,100,111
bangalore_100-112.jpg,0.06,100,112
bangalore_100-113.jpg,0.34,100,113
bangalore_100-12.jpg,0.31,100,12
bangalore_100-13.jpg,1.07,100,13
bangalore_100-14.jpg,0.98,100,14
bangalore_100-15.jpg,0.31,100,15
bangalore_100-16.jpg,1.53,100,16
bangalore_100-17.jpg,1.67,100,17
bangalore_100-18.jpg,0.63,100,18
bangalore_100-19.jpg,0.95,100,19
bangalore_100-2.jpg,0.31,100,2
bangalore_100-20.jpg,4.92,100,20
bangalore_100-21.jpg,0.34,100,21
bangalore_100-22.jpg,1.75,100,22
bangalore_100-23.jpg,0.26,100,23
bangalore_100-24.jpg,0.37,100,24
bangalore_100-25.jpg,4.83,100,25
bangalore_100-26.jpg,0.87,100,26
bangalore_100-27.jpg,1.28,100,27
bangalore_100-28.jpg,3.73,100,28
bangalore_100-29.jpg,2.5,100,29
bangalore_100-3.jpg,0.95,100,3
bangalore_100-30.jpg,4.52,100,30
bangalore_100-31.jpg,2.26,100,31
bangalore_100-32.jpg,4.58,100,32
bangalore_100-33.jpg,0.6,100,33
bangalore_100-34.jpg,2.67,100,34
bangalore_100-35.jpg,3.01,100,35
bangalore_100-36.jpg,2.54,100,36
bangalore_100-37.jpg,1.37,100,37
bangalore_100-38.jpg,0.69,100,38
bangalore_100-39.jpg,0.75,100,39
bangalore_100-4.jpg,0.04,100,4
bangalore_100-40.jpg,0.91,100,40
bangalore_100-41.jpg,0.84,100,41
bangalore_100-42.jpg,0.18,100,42
bangalore_100-43.jpg,0.25,100,43
bangalore_100-44.jpg,2.17,100,44
bangalore_100-45.jpg,6.13,100,45
bangalore_100-46.jpg,8.67,100,46
bangalore_100-47.jpg,6.31,100,47
bangalore_100-48.jpg,4.02,100,48
bangalore_100-49.jpg,5.74,100,49
bangalore_100-5.jpg,0.19,100,5
bangalore_100-50.jpg,3.3,100,50
bangalore_100-51.jpg,2.33,100,51
bangalore_100-52.jpg,9.9,100,52
bangalore_100-53.jpg,8.93,100,53
bangalore_100-54.jpg,14.0,100,54
bangalore_100-55.jpg,25.89,100,55
bangalore_100-56.jpg,16.39,100,56
bangalore_100-57.jpg,4.74,100,57
bangalore_100-58.jpg,21.24,100,58
bangalore_100-59.jpg,28.52,100,59
bangalore_100-6.jpg,0.11,100,6
bangalore_100-60.jpg,8.64,100,60
